"","guid","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"23477","i9Ut7xLVcS",0.497676325222536,2.34728188591555,1.80487458746535,1.63420760506116,0.470449798832763,0.812650426191616,-0.0272274514810303,0.0854838570420764,-1.08086679346666,0.777738485649731
"23478","IoytM9D7ux",0.734227335940011,0.101349736428002,-1.33594251708102,-1.16548166528129,-2.13254224146378,0.288573771132789,2.45683114867608,0.577675015243595,0.460338261969354,0.248138167470761
"23479","PZKrOh85Su",-0.325604237717532,0.524503542692617,-0.507231755315732,0.993723739409422,-1.72580586433355,-0.59823742158982,-0.358264340395703,-1.28487584944806,-0.608742528775188,0.528850098767202
"23480","Kvs3O1WCQ6",-0.815780415524526,1.35135958616744,0.734638217757094,1.27652483706261,2.17338282380823,0.823647709836179,1.14179143490031,1.60925591395171,0.706878358156153,1.7289608421899
"23481","yAerPxTG6g",0.665659208789559,-0.833939214590021,-0.60383488545882,0.222270864479059,-0.958690882543123,1.319876202119,0.339031914278486,-0.0637690928513895,0.459689675625073,0.476899542636372
"23482","McTR8XFHV2",1.01874544322676,0.0728181351160041,-0.396023301288256,-0.257979478790268,-0.384472395700158,-1.33224243605367,1.07235857618465,1.3683608363038,-0.101520309847193,-2.212625009535
"23483","XzZMuIjHV1",1.05087109049271,0.096015441768959,-2.09223635129807,-0.372448134212581,-0.361282015978,0.834598685742816,2.06631222573642,0.723667753030551,1.85119760930712,-0.100568780156873
"23484","h3F8nvT529",0.838063806099648,0.18117630485937,-0.329703776020217,1.07723305985028,0.903601225271144,-0.328888986060261,1.67327186506241,-0.606403504279808,-0.543528133652551,0.112445534662463
"23485","GDVb6tnxRg",0.0941040171453845,-0.143622727265029,0.155727283301994,0.144731571626309,0.812772346834227,-0.604498247644866,0.0521385788668252,-0.256909909836831,-0.363653174235651,-0.998520453856966
"23486","CMqac5JXxR",1.11553809393082,-0.165730518521313,-0.16408384322584,1.31104761654561,0.335273184920792,-0.646306430966738,-1.72126686081261,-0.329569805593408,0.343042662253486,0.263999132495275
"23487","xVjRKbrYlX",-0.0545296642129715,0.111720222414967,-1.7557907447536,-0.0356679941087456,-0.985115092622596,-0.825522502623596,-0.66040742874432,-0.435844422636065,-0.472543781650533,-0.964477564383741
"23488","ckqhBd3lty",-0.34846347257303,0.61141155875567,-1.60944430961575,-0.303999521259834,0.156254240125729,-0.0974923873786676,0.966419449909094,0.227225839083363,-0.798735002102861,-1.23736543903375
"23489","23iWHEIBUT",-0.224746065866751,-0.813658854269056,0.173177399267905,0.350406031397139,0.67235986808838,0.610406306878968,1.23875712596599,0.431093208558043,-0.969397452866882,-0.897487602790857
"23490","3d4q9pYTgW",-0.825726280998031,3.74024792794341,0.279188031737549,0.71731939137474,-0.386566888298049,0.650685938235973,-0.0460159384299684,1.14374896980986,0.865353072730857,0.189938451936607
"23491","cy63OFIfps",-1.51563670177045,0.126312745163859,0.974097348723802,-0.86035496041484,0.869850442441294,-1.70024380065943,-2.48226016569152,-2.32891124735111,-0.685027313941907,-0.995761885787263
"23492","ditwB8lNAr",0.676707193245581,-0.107494960864512,0.119985088058618,-1.20676923232049,1.68219013331332,-0.474790585354719,-0.906072388528896,0.373476287760902,1.49242662151789,-1.30382687435212
"23493","wCgoOabdVJ",-0.491251610156464,0.595633645359272,-0.668035031354062,0.586189624797516,-0.50874383333699,0.533280110335927,-1.07808685397522,-0.574392154027501,0.353261869190105,0.102702716794045
"23494","w8zIGDnAko",0.457053031720742,1.64875280497473,0.654825303457962,0.44118844008225,-1.11905096322845,1.68285542778095,0.386230091318145,-0.301805453944525,1.57295845642266,-0.240282654938569
"23495","2twFj3BTOa",-0.076186816353573,1.90847867516456,-0.614195414218814,0.0178514017916949,0.0269346757638628,0.156182961966559,1.27857063864332,0.697261517328092,0.641448136383259,-0.652577007829077
"23496","vQKgG4cotP",-0.0969747866887181,0.337539909156914,0.675790663039858,0.31819722944263,0.731052079034324,-0.419772709523052,-0.150607344298029,0.151454542793391,0.116658641665529,1.40653677296865
"23497","hjq5Fb4tKH",-0.28937244485701,-0.207806870773021,-0.355508757306465,0.157220357949723,-1.2360182166324,0.859888194653706,0.771249302292611,0.365664622633014,1.01973454298524,1.34902218600038
"23498","ZnzsKL4EJb",1.17273325301539,0.542847818743313,1.07809669096316,-0.184978450289809,-1.04937970937582,0.268797109469055,-0.427978543389741,-0.650373994409265,0.25552906384269,-0.00980651454538382
"23499","5OfezE3TAj",0.553658662761574,-1.82961166896567,-1.0843818391559,-3.00825386273462,0.26538464100823,-0.687291179656198,0.373198477274208,0.059968183216437,-1.91781307539221,-1.61765369393601
"23500","i9vlcQ5Fxf",-0.191238131409384,-1.57039408702066,-0.425470748261933,-0.832084765387031,-0.0950450831266397,-0.495963974819404,1.85017634431533,0.45661085390539,-0.381454425070353,0.746156617712154
"23501","YAl1DuVeBM",1.11997932984082,0.538179253160258,2.26563265686183,-0.0410040447947634,1.47901818316455,-0.0674787404239743,1.09531188986074,0.781610589508691,0.11154249447586,0.604922130946086
"23502","OIj5JXRD74",0.878363758881514,-0.880919464325928,1.2160703393853,-0.0906454521322895,-1.63110389714389,0.168532502242776,0.610871284558606,-1.97536093738031,-0.483310509025036,-0.321703833474304
"23503","UWVTr1Jyhn",-0.686182178979813,-0.470005035828558,0.708417699274872,0.179053630638847,1.55203946462629,1.6191601394332,0.213027540310108,-0.272279182228452,-0.294586910101088,1.53187725198122
"23504","lTwq4BzrPe",-0.332180314231218,0.323161281132506,1.74582989821675,1.45036514503369,1.69156038247411,0.8928934208389,0.141290486797875,0.236855369149745,-1.82944994064885,0.892811834752662
"23505","fOzRZYkAse",0.704954344908763,0.647823849446832,-0.156235980454562,-1.76143148203432,-0.131142195893477,-1.58350734243794,2.06441934884224,0.60603898369359,-0.606485393040362,-1.01426840465145
"23506","3gUoCz2Nvj",1.05668663977553,0.410945944986337,1.77225177357341,0.212237073112111,-1.04575565522105,-2.33867356711882,0.0617562232787679,-1.90205774205515,-0.834039661324805,-1.05637916692473
"23507","CQl8jsGo2t",0.190670290539506,0.18989589716392,0.68367074058072,2.00594102289923,0.546279313555849,-0.214910698167629,0.451633684625122,0.808020088381851,0.271480812101818,-0.127878956466895
"23508","n8GMNhqzxu",-0.586204372540996,-1.29254517990033,-1.20881817025496,-0.91465488697115,-0.633703460447854,-1.30682986715168,-1.37288492813693,-0.975765473850164,0.896432781460118,0.561697763044991
"23509","kTe4fcXlax",0.552361534915868,-0.406746016790653,0.147997480701826,0.537083137376763,-1.52657611572151,0.30341617144136,1.40062158688605,0.985712927153797,0.195825709234,0.154510995838296
"23510","tPyadjzwlC",2.01292790518989,-0.186064224806787,-0.173762772290505,-0.777581962352083,-0.147184697819229,2.06679872684781,1.58811627041096,0.745445202787856,0.654511582528035,-0.657288627940239
"23511","45S6afH3Rw",0.0980872822581461,-0.307764125582323,0.0598418303204177,-0.535973339806096,-0.533660523637524,1.1500536874996,1.5136276922466,0.829933296799169,1.75933822987784,1.04117374284213
"23512","68V9zgMFTj",-0.194052114788521,0.339061692374329,0.368497655469541,0.903895626655644,-1.16292710635139,-0.800935524041034,1.18440688624912,-0.445409818501443,-0.2131845024907,0.997817165929504
"23513","iuyDEUZrR6",1.42340335875836,1.77399248457874,0.187511246655662,1.05206766633921,0.603895370770068,1.4151019107549,-0.319428811992567,0.762569547701771,0.847317962798517,-1.25918031741242
"23514","niwqYDsctK",0.487773847122803,-0.997384434991503,-1.20435961182405,-0.450952023477361,-1.12012259882614,0.851627608660354,-0.340340264265152,-0.0310496633027427,-0.711173076230766,0.130659491051574
"23515","xWXYt8Tslc",-1.02870661772569,0.2771858055316,-0.831062714021247,0.974131119239218,-0.725180371799496,0.623757775978966,-0.660362395730224,0.113645870879063,-1.01813690599544,-0.838268311392894
"23516","ctaW1FbZQk",-0.977670775598606,-1.93092699110761,-1.52191981373978,-0.375633799963099,-0.120827137080276,-0.144746182189335,-0.909850736793946,0.240449018221243,-0.664129891693587,0.638079699211783
"23517","7RmIMwOaDd",-0.726213779303152,-0.52866560322067,0.538695233430043,-0.93762374271505,0.506574493251636,-0.531769183007804,0.47162939009847,-0.395580731436244,-0.216158183967247,1.56940302247196
"23518","FvXLCaAhdr",0.24836342846084,1.64449871625577,1.0554640936958,0.803215678005932,0.857818416880582,2.3398833541267,-0.106624729688675,-0.0881678222647474,-0.443527604249286,0.778548782557533
"23519","DVulbjCkyO",-0.126232360787938,0.289746111135661,0.368100355487352,-0.155676686642697,0.356854262289201,-0.873140127492073,-0.952014297078046,-0.731327800960503,-0.798056318976843,-0.104761452949801
"23520","nHea8r6oip",-1.27768764335931,0.27477472661945,-0.265737524983756,-0.376623254613597,-1.57620963936016,-0.652470779435325,-2.32611635224382,-0.695969468151806,-1.24952751045295,-0.753331060492152
"23521","YrHjcKB2z6",0.182833387812997,0.335007856549802,1.20691571105409,-1.51548015456701,-0.896304270987541,0.126040482296377,-1.24736914297441,0.439504809537634,0.392098869321784,-0.0280245074862682
"23522","gJERZDQ9Nm",0.707556911746295,1.40278064610996,0.418135180928805,-0.720151126175338,0.581074619461288,1.22586310105274,1.22215251013538,0.622443561641609,-0.431468593311763,0.552567356158161
"23523","HINufr3GtZ",1.25064114070467,-0.852303241656007,-0.107396344203685,0.0397763235073669,-0.529059440241456,-1.21381914549402,-0.0856633183135291,0.683761860050125,0.331331220723671,-0.446259607655125
"23524","XcHby7jvQG",0.462677202249,0.48673788265881,0.356877312388703,-0.139528738530854,-1.16826271712912,2.1088297461664,0.702000984412177,0.962767209421347,0.997470129049092,0.810743642206615
"23525","BzPfJlLuR9",0.483465030238183,1.28651707257667,0.464792259867077,-1.08371897434408,1.06631045522666,0.415890047552867,0.221878884500402,0.467974607200671,-0.361063386555984,-2.28708743367242
"23526","NtAG8dJSpg",-0.22471232617018,0.655346462237079,-1.9824943105702,-1.02169525622695,-0.000388049554409686,-0.640724541174478,-1.12165633563659,0.487619784589898,1.14988445304336,-1.30910855763609
"23527","I8Y3h2Oaov",0.107317457487626,-0.752334099423241,0.675467689369726,0.567204184963822,0.320129261316019,0.425735178423826,0.0496160497425829,0.964685505422146,-0.405091449134258,-0.03861680263202
"23528","plIR9xgoSs",-2.00269186730517,-1.67896993710695,-1.50731348291424,-1.52545304202454,0.338306044216389,0.719621427843702,1.86062220548427,0.761514684806427,-1.0350113910839,0.0249553878631758
"23529","3zPDGnJLFg",-0.78106233580664,0.385590850274569,1.00310591365773,-1.15224073587151,0.416773764193533,0.965918886921656,0.633745496951534,0.36220088187532,1.59627931676277,1.6563350728572
"23530","BGKUmSWzlJ",-1.38577955040612,0.454588689281019,0.417658471127924,-0.755321490810916,-0.532622571142503,-1.16315141167527,0.206461153193261,0.483499128492443,-0.435347236167619,1.55353715253318
"23531","DgpoaUTnZJ",-1.30926225353033,-0.0757291394606895,-1.93381443015164,0.242271349760914,-0.0892540567413978,-1.15729927551827,-0.847243224291869,0.66128678633853,0.51864179272684,-1.63400783437543
"23532","M3PThq48lD",1.00525841765354,1.19056146544606,0.329585054654175,2.77635573558425,2.37036394755973,2.0912693928842,0.358406736662029,-0.277117144610155,-0.0389708168053106,-0.0150135376926839
"23533","2oqbtCip9z",-0.567478511993269,-0.405543201798022,0.20262609044582,-1.91905519372717,-0.70587109444408,-0.236371230583247,0.445084485463087,-0.205374264620994,-0.0920884721153719,0.387889103945616
"23534","I1Wm9yMCLl",0.173287613480113,-1.17080694896715,1.31978639493359,-1.12743597260918,1.09840459420678,-0.988030637670995,0.580488404207053,0.196443152597921,2.32133721123525,1.33797610029548
"23535","d6hcJK5mit",-0.3915640270306,0.392946880430443,0.570842325152769,-0.277211241455933,0.979776715489181,1.6900859931366,0.21610652047567,-0.402131363161805,0.222527743104578,-0.0973437312209675
"23536","UnH76cxOdu",0.00357633808040739,-1.35812249364371,0.00721373824595595,0.940286213073185,-1.34283406306981,-0.0972822441364727,-0.372228700227102,-0.256984481154958,1.51547939088214,0.884024261939456
"23537","3FYQVkJLmf",-0.700405104938956,-0.521712709798383,0.000904453263949806,1.51813337213522,1.23710267068226,-0.128568694705878,-1.00535797397972,0.513824785347866,-0.652541593887293,0.811859002585559
"23538","hjeMnO5gia",0.32799225115875,-0.738477083209308,-0.602760097552022,-0.561065249242614,0.869863957084482,-1.21416885684766,0.19643260083329,0.441069378629885,0.707774395821668,-0.479183436324555
"23539","vPVkBCHGEZ",0.570592955784286,-2.01230358254741,-0.865729261313553,0.527059970859977,-0.111993814205222,1.13291626225112,0.606443411152575,1.09804236456894,-0.0648019664780436,-0.194544922634889
"23540","xNZbGkBwdS",0.644187829362461,1.1188132389351,-0.0323658075430187,-0.279590498482739,-0.566347013706255,-0.224303496965655,-0.52715594188796,-1.67529515200028,-0.307061381350212,0.0523568776005844
"23541","hC2JmI3R9M",0.177475343431086,0.718335115553597,1.0941178029895,1.81937139131965,0.789900995844507,0.502503688891309,1.62471047865234,0.61738374304239,-0.40146413820409,0.0814127207008478
"23542","pDiTCgzGRu",1.12012059028994,0.0869650089679947,0.683209110325432,1.30008532879633,-0.53145924867493,1.4058396505209,0.377744891808701,0.0286318126304651,-0.424896621339741,0.763524622991038
"23543","LGm2HuC1i8",1.20959247806558,-0.308311153441837,-1.48568544013914,0.307424371338703,-0.725195755134679,0.40848513334923,0.94733049355102,-0.679613969840538,1.01007377310538,-1.14524868841169
"23544","OjMlaqGftz",-0.948566862171607,0.0256275532316784,1.28875257447036,-0.775734169238656,1.28467872327122,-0.0989008137549544,0.596173116568215,0.571442875261947,0.813980621377881,0.343840455403163
"23545","uHERe6Ofqm",0.142887460069814,-0.308887585507486,-0.184280091867876,-0.586645131456322,-1.4609656835373,0.277806397894862,0.753037203675526,-0.612234409708308,-0.552013204338159,1.17895907549297
"23546","6IHLa4b85X",0.485374670706835,-0.0152491348641865,-1.1954440992492,1.1008100731941,-0.755102866375554,0.841487946750382,0.703562925210784,-0.634899431119141,-1.05255027814924,-0.994001333517608
"23547","wpEZYTgID8",-0.660381142113137,-0.619385700987149,-0.68707642230743,-1.41620963863053,1.29229917535445,0.193402506649776,-0.811549900029068,-0.189948090044121,0.884670023546451,-1.4937455793945
"23548","qDc4maOsgG",-0.53340409510213,-0.25954595691933,0.415777819430995,0.0646711190192909,1.0459341868975,-1.05215676509704,0.0380604135048048,-0.587868841996791,0.567246547367449,-1.23519074532341
"23549","zawW9hXxBH",1.56335020547487,-0.286444179877255,-1.55532347064615,-0.807849598439727,-1.82433426260929,-0.011294042004286,-0.488925267346381,0.177008428745762,1.15136399208608,-1.82816486119521
"23550","CHJyc6NVdZ",0.378826708083761,1.03817501599514,0.846208238281847,0.842455924567575,0.768705655900499,1.26841227342429,-1.11706533530892,-1.00224916771759,-0.121744099027809,-0.0707458795260141
"23551","AgkRJYXHpe",-0.805318710587709,-1.60481789016118,-1.60051472560941,-0.891585476827307,-1.97916555316931,-1.55542126979398,0.124114145638258,-0.469294267839614,-0.100711280363038,-0.322243428204226
"23552","HRAq8EynM9",0.883775510154704,-0.695859373942247,1.49240101208821,0.953226025917698,-0.765439040902461,-0.653366546979437,-0.28077679129419,-2.08175778312023,-1.76270404808081,0.23731640593781
"23553","zIb7FlSYHt",-0.816189280098532,-1.31467446946296,-1.65862920320152,-2.89232022213184,-0.288138367631894,-0.811625074650228,-0.0790007418141442,0.331570378447443,-0.0591900187403063,-1.70866836322965
"23554","x2okg3rmuP",0.951090446960907,0.238779732222309,1.04628690326251,0.912807704855274,1.5784474019766,0.689328755566443,1.71311333524399,0.392659579465091,0.122217435680071,1.13420996720191
"23555","MmYahndfD6",0.724811016903503,-0.809447728701558,-1.47876394177685,0.070132416565578,0.338416337494077,1.12936633847276,0.137462198142739,0.968687989080135,1.32198059182872,0.575467984787855
"23556","TzEp98N1PX",0.654027572021873,-0.247523852164002,-0.962824634523116,0.0247768858546031,-1.07084698184295,0.00792414276094127,-1.65487616537449,0.347077380175907,0.084966267139724,-1.02307856160397
"23557","3XeR6ABTWH",0.752483219232241,0.291616291042117,-0.657241265789304,-0.00609459019152341,-0.704379219130333,-0.181934501828903,0.484755404532378,0.224065402836794,0.81631546738639,-1.87770772854704
"23558","FdP3LHaRmz",-1.75772576389561,-0.18666958921281,0.0915905145002457,0.207986991367572,0.432699649229667,0.575157762147132,-0.541774710406017,0.254123122390205,1.56402103303072,1.72478571445304
"23559","qPuAWkf1Nr",-1.61636913324134,0.207378065181775,-1.39731629242294,0.524582179280876,0.471750386419293,-0.235907811580395,-0.416740750325996,1.87351355564858,-0.129989377914875,0.441411334092618
"23560","XsDkvG834z",0.262289753721643,-0.362997517230725,1.01256594112416,-0.761757700007915,-0.897062344280089,0.0468269079435162,-1.03317281817827,-1.43782197333809,-0.940697585867471,-0.784621965103221
"23561","5WOHviKR9Q",0.896902654669699,-0.235981317634693,-0.132054743263249,2.50763557368766,-0.135498280294595,0.796668612130457,-0.566257875142776,0.27271482714547,1.10287909822353,-0.0168077329499328
"23562","Ux3qiVFvPW",1.48896136220202,-0.200207136329657,0.805448380379832,1.24264261111724,0.135830545776937,0.786158098626533,-0.0371399321934227,0.392818327688091,1.15743154623329,-0.0856757413337104
"23563","PyzWINLRMV",-2.0282302448119,-0.8478936196332,1.20396135117541,-0.162866391304105,0.174302862264322,-2.19618812663929,0.602867176421603,1.50160921653352,-0.113410075130795,0.605042572520393
"23564","MxrVZsuRpq",-0.104279378775718,-1.15643182003968,-1.20478534357112,-0.0232912721303043,-0.350318676753143,-0.972392804237335,-0.0997426229462128,-0.156948966887326,0.512062205614063,-3.15307395575488
"23565","X1nZrLdN5t",0.759965479519405,0.0158810156565952,-0.853493926060957,0.161339994075845,-0.541367217933233,0.346550854557052,-0.217579502451971,-0.978810218233163,-1.53522034260507,-0.317723536323194
"23566","DJstGx471k",-1.71573940525137,-1.69178935702828,-0.580608560337694,-0.0855846786576868,-0.932624245709028,0.151894490975222,-2.42344854926761,-0.910566813813461,-0.826213418472456,-0.522712234522142
"23567","CgY2HfiSmd",0.390850379221768,0.592437548691063,-1.34759403510691,-0.295581344236084,0.920262950269735,1.32437428267805,0.545453806485481,0.398063234065808,-0.082896429302404,-1.20981096038152
"23568","uvVIxqC2yG",1.36044316292809,0.119692690169014,-0.796179031519913,-0.69607606731858,0.0225454689703197,-0.987309531565415,0.563408359343237,-1.05519368538021,0.955593672903396,-0.249295732534267
"23569","PJRvhD6GAg",-0.220260950756955,0.32001633321909,0.250959128284508,-2.14767370732699,-1.51063090505884,0.210925932778111,-0.95292898134552,-0.564963191253408,-0.535290004475134,-0.0496278396320131
"23570","VFEX8DsiAf",-0.46467726979238,-0.0526330548227936,-0.603241194328059,-0.0477521846500826,0.342480812689191,-1.24863330845705,0.852714966172376,-0.0835049702992578,-1.72998895319091,-0.13457932925413
"23571","3gDoBFSwpe",-0.0779206682081096,0.805936021093201,0.630909306812927,1.13264991684766,0.35983698681032,1.05265468254626,-0.616541204834855,-0.675857351067407,-0.00848590873727545,-0.492169087922351
"23572","3MA5nokFZa",0.915836780327931,1.08599606763214,1.07814748001536,0.0537028410622199,-0.195145073328229,0.497760538725239,1.55417686388924,-1.32235820142122,-2.20255896437707,-1.05201491076006
"23573","RNuH1KrApc",1.51255271744415,-0.43946798353782,-0.450422931746777,0.687454852508947,-0.392930968337304,1.06559910697197,-0.932561660277662,0.833437915336661,1.56875905064139,0.36545652824674
"23574","SI5rjKNwhB",-0.484675370088305,1.87694547167772,2.44471213455419,0.703562063894668,1.6573597656554,0.536977963916764,-0.747289740123768,-0.680953571561973,-0.384307908567419,1.1069088688255
"23575","crb8sJLZXW",-0.899184586234198,0.275804102559608,0.369271819853908,-1.40292849040847,-1.4653034000393,-2.29277415345941,-1.26578926575275,-0.799156108384832,-0.0391438337317076,0.0686658075289837
"23576","ympfer4ij7",-0.788577891546736,0.613684417909319,-0.578755209115629,0.447955637385436,-0.0563553753121896,-1.85676667084533,-0.676841860501661,-0.804507762347485,0.0881151662672536,-1.43094868989983
"23577","aDWj9fmJwC",0.589781323389946,0.76261805379072,-0.227528090894366,0.694543493871373,0.118319737869686,-1.25517071903699,-0.187016768959317,-0.979872773897778,-1.45151875980919,-0.246472665068762
"23578","Lx5PH1mQfo",1.46322971415999,0.340301912529615,-0.298097486507032,-0.784797329027721,-0.59740721829099,0.0159359066238925,1.03865894411427,1.66498024257058,1.92395400824309,1.01350745077287
"23579","PJyI5oR6zU",0.015404023526598,-2.39716795577096,-0.177452576296127,-0.933063660069066,-0.219488016650668,0.399495770871253,0.470200531367123,0.0356520519157049,0.350904284009304,0.483627743357026
"23580","Qm9Dy7B84c",0.274751904202862,-0.919616844155456,-0.441380250552114,-0.810564790408748,0.252265819375103,-0.42531443388815,-0.121554539662808,0.0151890839954109,0.28028424457812,-0.0421355585782029
"23581","txuMJrbciI",-1.63492284681406,0.815099132752769,0.906467957645517,-0.670894952214102,1.29473492109116,-0.272297895789529,-0.136111064882306,-0.141169669717071,-1.38557898314101,-0.201163796563267
"23582","NVzLE9ptoS",0.0307703512575371,-0.153087878350443,-0.0258700971160364,-1.18458637613099,1.32626247610061,-0.567400726908978,-0.67655373236247,-1.05760333099731,-0.0595556041240859,-0.621656958194715
"23583","mPYJhTlCba",-1.3717495512842,-0.131344166904016,-0.784776494933194,-2.26728727348747,0.450766181670559,-0.126426269275465,0.684857665457709,0.470615548955498,-0.717251317875804,-0.355294304783443
"23584","MV3ufGUmd5",0.182524611576568,1.25777598624262,0.382436832346025,1.25344518432142,1.17374141521921,0.0924342827982189,-1.62349250328432,-1.00659902044575,-0.739657200651738,-0.870703647553427
"23585","ignxPS98yo",-1.45592109476723,-1.27287375640278,-0.57119291551835,-0.0394191419786421,-0.914275513631783,-1.2690475241872,-1.09697669451827,-0.588467606861731,-0.183367446228637,0.488702190962695
"23586","1MgCq2UtoP",-0.518236230916274,-0.618217919594637,-0.334085493622074,-1.2462462423307,-0.962808443190809,-1.87117694794288,0.389666741065181,-0.0632089804677527,-0.677205711668883,0.160725449519088
"23587","TXVUsKOwjf",-1.14998142304452,-0.631942987666422,0.236456815446559,-1.18743018762807,-1.15506913144687,0.591776933483095,-0.466549276724426,-0.151686339435758,-0.423037886851029,-0.0920199608914151
"23588","85tprCDoPU",-0.293300353838228,-1.49864848245681,0.187352207905946,1.40239366465479,0.759699571187117,0.567198782160668,-0.147599329678665,-0.263106986979848,-0.894688570841347,1.25164222816906
"23589","2zN79Znqfx",0.13996453687779,-0.600227684277539,-0.39659180426179,0.00946635010418026,-1.43546395609762,-1.44152917429663,-1.19950195137306,0.774573764913211,-0.252542828986571,-0.484873639515826
"23590","xsCmzVbTPB",-0.59444954634795,-1.53052828551098,-0.126069087001126,-1.71939254251377,-0.73208829126516,-0.959993432535819,0.0269523172614797,-0.850550497201795,-0.421736098821665,-2.00057768481686
"23591","IPE6dCT2HX",2.33758729887197,1.31425239089484,1.1692098425613,1.38504775313722,1.94854109126794,0.966056797325903,1.91784506348136,0.983427598543868,0.370996871764081,0.262772269525852
"23592","QlZvSXLMkN",-0.0244890736474429,0.58049736359504,0.112773252150991,-0.44477678758054,-1.55340299986596,1.16136902898084,-0.304578184133921,-2.08804708603592,-0.884435488127651,-1.2516519915746
"23593","oxQfVXKRAp",0.640000498443129,0.8392585285391,-0.494503576324741,1.23746236533849,-2.47288093404691,0.250654473302799,0.465735053084306,-1.75676267567707,-1.35111943548994,-1.07567645747722
